-2.0,-1.999999761581421,-0.005737781524658203,
1.9999971389770508,-1.9999985694885254,-0.005737781524658203,
-1.9999721050262451,1.999995231628418,-0.005737781524658203,
2.000001907348633,1.9999775886535645,-0.005737781524658203,
-1.9999723434448242,1.9024343490600586,-0.005737781524658203,
-1.9999721050262451,1.8048734664916992,-0.005737781524658203,
-1.999971628189087,1.7073125839233398,-0.005737781524658203,
-1.9999709129333496,1.6097521781921387,-0.005737781524658203,
-1.9999699592590332,1.5121912956237793,-0.005737781524658203,
-1.9999687671661377,1.4146308898925781,-0.005737781524658203,
-1.9999678134918213,1.3170709609985352,-0.005737781524658203,
-1.999967098236084,1.219510555267334,-0.005737781524658203,
-1.9999668598175049,1.121950626373291,-0.005737781524658203,
-1.999967098236084,1.024390697479248,-0.005737781524658203,
-1.9999675750732422,0.9268302917480469,-0.005737781524658203,
-1.9999685287475586,0.8292703628540039,-0.005737781524658203,
-1.9999699592590332,0.7317104339599609,-0.005737781524658203,
-1.999971866607666,0.634150505065918,-0.005737781524658203,
-1.999974250793457,0.536590576171875,-0.005737781524658203,
-1.9999768733978271,0.43903017044067383,-0.005737781524658203,
-1.9999797344207764,0.34146881103515625,-0.005737781524658203,
-1.9999823570251465,0.24390840530395508,-0.005737781524658203,
-1.999985694885254,0.1463475227355957,-0.005737781524658203,
-1.9999892711639404,0.04878664016723633,-0.005737781524658203,
-1.9999914169311523,-0.04877495765686035,-0.005737781524658203,
-1.9999938011169434,-0.14633631706237793,-0.005737781524658203,
-1.9999949932098389,-0.2438979148864746,-0.005737781524658203,
-1.9999959468841553,-0.3414592742919922,-0.005737781524658203,
-1.9999966621398926,-0.43902063369750977,-0.005737781524658203,
-1.9999973773956299,-0.5365819931030273,-0.005737781524658203,
-1.9999980926513672,-0.634143590927124,-0.005737781524658203,
-1.9999980926513672,-0.7317049503326416,-0.005737781524658203,
-1.9999983310699463,-0.8292663097381592,-0.005737781524658203,
-1.9999985694885254,-0.9268274307250977,-0.005737781524658203,
-1.9999990463256836,-1.0243887901306152,-0.005737781524658203,
-1.9999992847442627,-1.1219501495361328,-0.005737781524658203,
-1.9999995231628418,-1.2195115089416504,-0.005737781524658203,
-1.999999761581421,-1.3170723915100098,-0.005737781524658203,
-1.999999761581421,-1.4146335124969482,-0.005737781524658203,
-1.999999761581421,-1.5121948719024658,-0.005737781524658203,
-2.0,-1.6097557544708252,-0.005737781524658203,
-2.0,-1.7073168754577637,-0.005737781524658203,
-2.0,-1.8048779964447021,-0.005737781524658203,
-2.0,-1.9024388790130615,-0.005737781524658203,
-1.9024391174316406,-1.999999761581421,-0.005737781524658203,
-1.8048779964447021,-1.999999761581421,-0.005737781524658203,
-1.7073168754577637,-1.999999761581421,-0.005737781524658203,
-1.6097559928894043,-1.999999761581421,-0.005737781524658203,
-1.512195110321045,-1.9999995231628418,-0.005737781524658203,
-1.4146339893341064,-1.9999995231628418,-0.005737781524658203,
-1.317072868347168,-1.9999995231628418,-0.005737781524658203,
-1.2195119857788086,-1.9999992847442627,-0.005737781524658203,
-1.1219511032104492,-1.9999990463256836,-0.005737781524658203,
